Adjective	Frequency	ComparativeFrequency	OddsRatio	LoggedOdds	Probability	Beta
enviable	144	7	0.786057345877218	-0.240725530082998	0.44010756300277	-0.228581358319951
envious	162	6	0.591699045597657	-0.5247571422843	0.371740529237726	-0.49739306806695
enzymatic	62	0	0	-Inf	0	-3.66356164612965
ephemeral	136	6	0.710041996119563	-0.342431161231864	0.415219040076673	-0.324998386560269
epic	302	4	0.206492924950586	-1.5774891289085	0.171151376589335	-1.46572142348317
epicurean	15	0	0	-Inf	0	-3.66356164612965
epileptic	71	0	0	-Inf	0	-3.66356164612965
episcopalian	22	0	0	-Inf	0	-3.66356164612965
episodic	52	0	0	-Inf	0	-3.66356164612965
equable	39	6	2.79718130532408	1.02861223347192	0.736646759901118	0.968469952799998
equal	5305	114	0.337659202318488	-1.08571816931671	0.252425432227613	-1.02114637562665
equatorial	128	0	0	-Inf	0	-3.66356164612965
equestrian	105	0	0	-Inf	0	-3.66356164612965
equidistant	16	3	3.55025278021995	1.26701880664808	0.780231989671646	1.1870910108699
equine	77	0	0	-Inf	0	-3.66356164612965
equitable	563	45	1.3365172224046	0.29006714271254	0.572012570499754	0.275374841888507
equivalent	2306	7	0.0468248099007624	-3.06134209044106	0.0447303211176294	-2.62583997805759
equivocal	103	6	0.951608018834381	-0.0496020739028567	0.487602023383127	-0.047121028135322
erect	227	3	0.206034058330896	-1.57971379215496	0.170836019851744	-1.46768840793397
erotic	397	11	0.438397717326241	-0.824628750190717	0.304781989046225	-0.77896548941844
errant	76	2	0.415789966338528	-0.877575034829352	0.293680543176776	-0.828338425170009
erratic	373	21	0.917811335315033	-0.0857634265691974	0.478572275809532	-0.081470384821702
erroneous	214	1	0.0722245286729101	-2.62797555846754	0.0673595191506225	-2.3260108352951
ersatz	28	0	0	-Inf	0	-3.66356164612965
erudite	64	7	1.88932144520686	0.636217740907041	0.653897976059772	0.602390731502008
eskimo	29	0	0	-Inf	0	-3.66356164612965
esoteric	203	30	2.66793594762354	0.981305120127835	0.727367103929963	0.924699775360579
especial	125	1	0.124064980577605	-2.08694981372032	0.110371715800499	-1.90225797084557
essential	8108	86	0.164740081046449	-1.80338631350334	0.141439350913759	-1.66294259928757
estimable	24	1	0.668883564762122	-0.402145277705126	0.400797023162885	-0.381533155005987
estonian	141	1	0.109885826477188	-2.2083133933401	0.0990064237742082	-2.00139911102265
eternal	750	3	0.0617771375030433	-2.78422192628085	0.0581827723737989	-2.43863497753359
ethereal	93	7	1.25221849947479	0.224916777798277	0.555993346012744	0.213582957948831
ethical	1079	9	0.129380494928406	-2.04499764298788	0.114558818316238	-1.86750328731234
ethiopian	247	1	0.0625355212190865	-2.77202054417813	0.0588549935227927	-2.43001645065463
ethnic	2225	9	0.0624594444981667	-2.77323782088807	0.058787603443695	-2.43087765277313
eucalyptus	39	0	0	-Inf	0	-3.66356164612965
eucharistic	59	0	0	-Inf	0	-3.66356164612965
eurasian	44	0	0	-Inf	0	-3.66356164612965
european	18345	98	0.0823899837645655	-2.49629140571054	0.0761185755599956	-2.22744730430569
evanescent	26	0	0	-Inf	0	-3.66356164612965
evangelical	382	8	0.329062781633132	-1.11150672078904	0.24759009595377	-1.04487429389851
even	425	2	0.0727343505416947	-2.62094150889956	0.0678027607720088	-2.32082799471022
eventual	979	0	0	-Inf	0	-3.66356164612965
everlasting	155	1	0.0998959679064391	-2.30362595543907	0.0908231058402576	-2.07771295473451
everyday	1881	15	0.123633931264934	-2.09043024683638	0.110030435914082	-1.90513041186434
evident	2472	141	0.930558757948377	-0.0719700582536502	0.482015247718899	-0.0683686773985301
evil	1344	19	0.220566890290099	-1.51155427277406	0.180708564229262	-1.40721854195359
exact	1951	52	0.421188075901016	-0.864675808949696	0.296363361783758	-0.816320874697378
excellence	88	0	0	-Inf	0	-3.66356164612965
excess	982	0	0	-Inf	0	-3.66356164612965
excessive	1648	6	0.0562007981081564	-2.87882432097058	0.0532103348234749	-2.50440688205658
exclusive	1949	90	0.744743935163048	-0.294714830875347	0.426849992227341	-0.279780898152702
excruciating	84	5	0.973692182607519	-0.0266600595728218	0.493335379846891	-0.0253269103289028
executive	227	6	0.417665294830148	-0.873074897284357	0.294614882901672	-0.824146706987612
exemplar	51	0	0	-Inf	0	-3.66356164612965
exemplary	233	5	0.337367246244702	-1.08658319050992	0.252262231778161	-1.02194289893013
exempt	487	1	0.0316524896042057	-3.45293847300509	0.0306813485385464	-2.86037910677786
exiguous	12	1	1.39857758210376	0.335455707347326	0.583086239335684	0.318390388028153
exorbitant	85	0	0	-Inf	0	-3.66356164612965
exotic	1069	94	1.48332728339756	0.394287728893337	0.597314455212746	0.374097607057587
expatriate	13	1	1.28202923211169	0.248444160197716	0.561793518712009	0.235903326126528
expert	287	23	1.34032300686205	0.292910634812013	0.572708554730306	0.278070536801639
explanatory	555	3	0.0836033571311664	-2.48167160262639	0.0771530990384764	-2.21630924403037
explicable	116	1	0.133774618711587	-2.01159884501057	0.117990486383976	-1.83966462118381
explicit	1749	159	1.53865839797613	0.430910866590922	0.60609115397439	0.408743670069517
express	685	1	0.0224891690395273	-3.79472146169141	0.0219945303290131	-3.0344220299493
exquisite	499	33	1.08945683426012	0.085679254847227	0.521406719869328	0.0813904360143224
extant	211	0	0	-Inf	0	-3.66356164612965
exterior	214	0	0	-Inf	0	-3.66356164612965
external	4634	11	0.036577873207986	-3.30831177855203	0.0352871445102193	-2.77803394000765
extinct	401	15	0.59782132915432	-0.51446335035374	0.374147796281283	-0.487679346594384
extortionate	41	0	0	-Inf	0	-3.66356164612965
extra	7656	3	0.00602290419818654	-5.11218571104298	0.00598684599828955	-3.45273152743216
extracurricular	11	0	0	-Inf	0	-3.66356164612965
extramural	18	0	0	-Inf	0	-3.66356164612965
extraneous	95	2	0.330842559487644	-1.10611266785767	0.248596317520093	-1.03991444761175
extraordinary	2659	136	0.829218033680051	-0.187272150369436	0.453318313296866	-0.177857784807437
extravagant	423	34	1.34467753015151	0.296154229773898	0.573502118248483	0.281145402956539
extreme	3033	291	1.6331750815904	0.490526022932245	0.620230342072046	0.465080952460544
extrinsic	92	1	0.169056527242391	-1.77752213926106	0.14460936943842	-1.64063334997695
extrovert	92	11	2.08926298568349	0.736811365356213	0.676298196484313	0.696824226732917
exuberant	183	15	1.3736166284329	0.317447136259439	0.578701974016666	0.301326977147147
fabian	76	0	0	-Inf	0	-3.66356164612965
fabulous	607	8	0.205450364278061	-1.58255081058025	0.170434528344188	-1.47019615025153
facetious	44	0	0	-Inf	0	-3.66356164612965
facial	489	1	0.0315227555574629	-3.45704559530524	0.0305594378675894	-2.86264272628471
facile	102	1	0.15231799803017	-1.88178485120974	0.132183996336558	-1.7300999419633
facing	108	0	0	-Inf	0	-3.66356164612965
fact	63	0	0	-Inf	0	-3.66356164612965
factual	695	8	0.179130895541266	-1.71963848037463	0.151917735527605	-1.59044108260951
faery	11	0	0	-Inf	0	-3.66356164612965
faint	1702	316	3.50961717353375	1.2555069641602	0.778251687112413	1.17661764682823
fair	6951	311	0.720334112524925	-0.328040129434194	0.418717566128881	-0.311364610895958
fake	397	0	0	-Inf	0	-3.66356164612965
fallacious	54	1	0.290268744443347	-1.23694808015052	0.224967663282098	-1.15971387131535
fallen	402	0	0	-Inf	0	-3.66356164612965
fallible	93	1	0.167218927839745	-1.78845137995555	0.1432626937855	-1.65006948207949
fallow	108	1	0.143776655086363	-1.93949418980634	0.125703435585077	-1.77906793167334
false	3241	12	0.0571435320947082	-2.86218906934183	0.0540546580098536	-2.49297788214654
famed	261	3	0.178881248252	-1.7210331108868	0.151738140306531	-1.59165460246342
familial	250	0	0	-Inf	0	-3.66356164612965
familiar	5176	298	0.939791878119356	-0.0620968344880753	0.484480777922677	-0.0589901442843581
famous	5888	903	2.79100617166721	1.02640216582627	0.736217786329738	0.966427733585959
fanatic	19	0	0	-Inf	0	-3.66356164612965
fancy	587	16	0.431061057747314	-0.841505533604978	0.301217795993878	-0.794716208278045
fantastic	935	23	0.387945455984284	-0.946890526600879	0.279510591941213	-0.892786811447721
far	5359	7	0.0201035672752136	-3.90685800328539	0.0197073786624548	-3.08519702514032
farsighted	17	3	3.29666273495822	1.19291066433432	0.76726123000908	1.11951190442788
fashionable	1033	65	1.03304511166424	0.0325108597205105	0.508126999119364	0.0308850514886489
fast	4507	1768	9.9719797584154	2.29977913581723	0.908858745457217	2.07466049633967
fastidious	107	10	1.58602997258504	0.461234021259207	0.613306879424764	0.437409255940355
fat	2340	21	0.139267551039802	-1.97135836833395	0.122243059510203	-1.80592864146078
fatal	1272	9	0.109606161803441	-2.21086168521424	0.0987793377294319	-2.00345762928115
fatalistic	51	5	1.67221987755847	0.514152011733181	0.625779297430543	0.4873855115332
fated	12	0	0	-Inf	0	-3.66356164612965
fateful	185	3	0.253582191817471	-1.37206728042466	0.20228605150319	-1.28222481443282
fatty	431	8	0.290941971947934	-1.23463144080891	0.225371843405885	-1.15760219811321
fatuous	69	3	0.699285907732025	-0.357695596438725	0.411517511297046	-0.339455964951623
fawn	63	1	0.248132578956257	-1.3937920830953	0.198803062382809	-1.30179599409007
feasible	757	30	0.634813490759651	-0.454424038571376	0.38830942755719	-0.430973234244993
febrile	27	0	0	-Inf	0	-3.66356164612965
feckless	66	2	0.480757966643892	-0.732391323368404	0.324670187480754	-0.692682165114031
fecund	34	1	0.466190782167222	-0.763160324847035	0.317960519079332	-0.721501204678697
federal	3479	12	0.053218629500642	-2.93334676534925	0.0505295178132904	-2.54144917363737
feeble	422	27	1.05159157562119	0.0503048028308425	0.512573549295641	0.0477885800045796
felicitous	36	0	0	-Inf	0	-3.66356164612965
feline	119	3	0.397866183087075	-0.921639553632768	0.284623941762737	-0.8693347541628
fell	95	0	0	-Inf	0	-3.66356164612965
fellow	2398	0	0	-Inf	0	-3.66356164612965
female	5437	27	0.0767142670780343	-2.56766757645927	0.0712484912884269	-2.2812703566663
feminine	730	32	0.705274654333888	-0.349167971421249	0.413584200375852	-0.331379570324662
fenian	15	0	0	-Inf	0	-3.66356164612965
ferocious	299	28	1.58956931742717	0.4634631099977	0.613835399859643	0.439515717473281
ferric	33	0	0	-Inf	0	-3.66356164612965
ferrous	46	0	0	-Inf	0	-3.66356164612965
fertile	570	76	2.36709382127985	0.861662966957911	0.703007978666928	0.813512915742353
festoon	16	0	0	-Inf	0	-3.66356164612965
fetid	43	1	0.366292196459736	-1.00432391311052	0.268092138276756	-0.946012081479616
feudal	538	3	0.0862601619531893	-2.45038741026375	0.079410223236104	-2.19234840732266
fickle	119	5	0.674747581631699	-0.393416611185742	0.402895092390159	-0.373273202843436
fictitious	156	1	0.0992514609018747	-2.31009864010881	0.0902900422988243	-2.08284369589742
fiduciary	240	0	0	-Inf	0	-3.66356164612965
fierce	1579	146	1.56763769048479	0.449569830486803	0.610536952426808	0.42638497726125
fiery	452	8	0.277180212466985	-1.28308739781106	0.217025138474066	-1.20169466874452
figurative	116	3	0.408429210605606	-0.895436670749856	0.289989164900937	-0.844967009953845
filamentous	33	0	0	-Inf	0	-3.66356164612965
filial	53	2	0.603305449572833	-0.505331660636001	0.376288529259082	-0.479060060548087
filipino	45	2	0.71554929798002	-0.334704782317173	0.41709631942524	-0.317678974528771
filling	13	5	9.61532646938711	2.26335833263874	0.905796585448046	2.04564427162738
fin	12291	2121	3.22080552063794	1.1696314899599	0.763078399345711	1.09820955256744
final	11758	8	0.0104537221384975	-4.56079717848816	0.0103455723992718	-3.32187592334004
financial	15258	32	0.0322517144830705	-3.43418407488767	0.0312440406061437	-2.84998991401166
finding	12	1	1.39857758210376	0.335455707347326	0.583086239335684	0.318390388028153
finicky	27	1	0.591704389850987	-0.524748110278528	0.371742638660676	-0.49738454618525
finite	609	1	0.0253006423945991	-3.67692549248014	0.0246763157540887	-2.97772258894557
finnish	259	0	0	-Inf	0	-3.66356164612965
fireproof	20	0	0	-Inf	0	-3.66356164612965
firm	3426	251	1.21635312635037	0.195857141345251	0.548808360855978	0.186006213993823
firstborn	14	0	0	-Inf	0	-3.66356164612965
fiscal	1274	2	0.0241841078941216	-3.72205956013048	0.0236130474078999	-2.99985564594839
fit	2645	14	0.0818290586854024	-2.50312285780362	0.0756395458491732	-2.23263873836287
fixed	3192	17	0.0823320158852348	-2.4969952325442	0.0760690940273958	-2.22798255065243
flabby	89	0	0	-Inf	0	-3.66356164612965
flaccid	39	0	0	-Inf	0	-3.66356164612965
flagrant	85	6	1.16843367788796	0.155664115053018	0.538837636494378	0.147851769636974
flamboyant	221	29	2.32377714095099	0.843193939792084	0.699137469934617	0.796291302942625
flammable	61	1	0.256403752181501	-1.36100191994948	0.204077512293565	-1.27224237175718
flash	230	6	0.412071352841193	-0.886558758119913	0.291820489107774	-0.836703757203237
flat	3157	17	0.083250225507161	-2.48590444133053	0.0768522577211415	-2.21953793677113
fledgling	126	0	0	-Inf	0	-3.66356164612965
fleet	16	2	2.19776940328565	0.78744293841483	0.687282016341604	0.744219778274175
flexible	2200	435	3.79479089149221	1.3336293082734	0.791440331261498	1.24750874263086
flimsy	233	12	0.835343710413873	-0.179912009589183	0.455142928092473	-0.170871407888545
flippant	69	0	0	-Inf	0	-3.66356164612965
florid	111	4	0.575111136925061	-0.553191975252468	0.365124163903631	-0.524211572489333
fluent	332	22	1.09179729437921	0.0878252322338667	0.521942206022036	0.0834287403610477
fluid	128	21	3.0194678441353	1.10508060530865	0.751210847112741	1.03896526928392
flush	81	1	0.192302159685864	-1.64868739563474	0.161286430728709	-1.52843957583189
fly	26	0	0	-Inf	0	-3.66356164612965
folksy	20	2	1.70937503908533	0.536127829493482	0.630911193329073	0.508119907829977
fond	1069	50	0.754842392540428	-0.281246303126843	0.430148254765869	-0.267011793122469
fool	17	1	0.961521269633508	-0.0392385928942748	0.490191610215452	-0.037276196900718
foolproof	57	3	0.854684521326755	-0.157022859039961	0.460824744854911	-0.149141806242412
for	77	0	0	-Inf	0	-3.66356164612965
forcible	99	0	0	-Inf	0	-3.66356164612965
foregone	75	0	0	-Inf	0	-3.66356164612965
forehand	22	0	0	-Inf	0	-3.66356164612965
foreign	15300	57	0.0573878858407338	-2.85792204600123	0.0542732582897944	-2.49003680341345
foremost	557	557	Inf	Inf	NA	NA
forensic	465	0	0	-Inf	0	-3.66356164612965
forked	73	0	0	-Inf	0	-3.66356164612965
forlorn	177	6	0.539794242737172	-0.616567244003143	0.350562580216966	-0.583905425745282
formal	5985	270	0.726626081684227	-0.319343264320097	0.420835807701598	-0.303123821103214
formative	351	10	0.45113935412229	-0.795978998022106	0.310886306570576	-0.752200595614469
formidable	1026	86	1.40759538507092	0.341882847880012	0.58464781657216	0.324478985563743
formless	55	0	0	-Inf	0	-3.66356164612965
forthcoming	1474	20	0.211572777947031	-1.55318623591746	0.174626553021052	-1.44420370069692
forthright	172	22	2.25644250949223	0.813789462225914	0.692916427332867	0.768843220371425
fortuitous	115	3	0.412075970106051	-0.886547553169706	0.291822804742654	-0.836693325784878
fortunate	1133	78	1.13744860583483	0.12878768913858	0.53215249373941	0.122331806931038
forward	1094	12	0.170595112848596	-1.76846229117782	0.145733662285211	-1.63280125122444
foster	576	1	0.0267528295014796	-3.62111503547773	0.0260557640873208	-2.94965169762175
foul	618	16	0.408861404474102	-0.894379044733337	0.290206973642465	-0.843982795021211
fragile	816	27	0.526426897727855	-0.64164280276914	0.3448752760525	-0.607492028152259
fragrant	254	9	0.565128845523424	-0.570701528659843	0.361074966536974	-0.540715225779529
frail	551	32	0.948548563981508	-0.0528222900938442	0.486797497129515	-0.0501800378531105
frank	525	22	0.672854961159507	-0.396225483470343	0.402219544898938	-0.375931399325478
frantic	527	19	0.575377495423064	-0.552728939816441	0.365231506159448	-0.523775026169982
fraternal	117	1	0.132621366672685	-2.02025707791668	0.117092411087289	-1.84689569163918
fraudulent	241	1	0.0640989746945899	-2.74732691058765	0.0602377938696794	-2.41248088897583
fraught	314	6	0.299683972881266	-1.2050267832958	0.230582187004197	-1.13058543217229
free	17706	54	0.0469281816014005	-3.05913689696676	0.0448246426317594	-2.62441715313014
freak	153	0	0	-Inf	0	-3.66356164612965
freehand	23	0	0	-Inf	0	-3.66356164612965
french	12208	37	0.0466762642994528	-3.06451950262709	0.0445947480529651	-2.6278881484314
frenetic	110	6	0.887556421902421	-0.119283185678747	0.470214512055685	-0.113305919398531
frequent	2197	393	3.35388861387623	1.21012045291402	0.770320261107987	1.13523794828126
fresco	13	0	0	-Inf	0	-3.66356164612965
fresh	6280	142	0.355670644122495	-1.03375013331122	0.26235770883179	-0.973216633591897
friable	26	0	0	-Inf	0	-3.66356164612965
frigid	91	0	0	-Inf	0	-3.66356164612965
frivolous	205	9	0.70641694707999	-0.347549639210073	0.413976753037296	-0.329846734898908
front	5666	11	0.0298973987241508	-3.50998380156243	0.0290294924146697	-2.89144647315576
frontal	175	0	0	-Inf	0	-3.66356164612965
frozen	963	4	0.0641584672731476	-2.74639920484346	0.0602903319818057	-2.41181968775332
frugal	68	3	0.710044273288583	-0.342427954146393	0.415219818796328	-0.324995348597245
full	25207	785	0.493460281177015	-0.706312907284759	0.330414064167889	-0.668229668251946
fulsome	49	3	1.00332667346084	0.00332115232397799	0.500830287317819	0.00315509442502179
fun	1451	154	1.82700159858276	0.602676152372369	0.646268328782933	0.570831045087135
fundamental	4199	457	1.87989932727473	0.631218226086088	0.652765639920369	0.597688781059481
funerary	95	0	0	-Inf	0	-3.66356164612965
funereal	35	0	0	-Inf	0	-3.66356164612965
fungicidal	11	0	0	-Inf	0	-3.66356164612965
funicular	15	0	0	-Inf	0	-3.66356164612965
funny	2731	159	0.951033415798183	-0.0502060795165335	0.487451115955955	-0.0476947986305469
furious	1214	10	0.127754092691353	-2.05764801368857	0.113281870151738	-1.87800860608068
furry	163	8	0.794026237434008	-0.230638773653749	0.442594551219999	-0.21901195816986
furtive	144	10	1.1480890950115	0.138098903780994	0.534469961082016	0.131173615801817
fusty	14	0	0	-Inf	0	-3.66356164612965
futile	337	3	0.138175943674408	-1.97922745172646	0.121401216079414	-1.81254222652621
future	7818	1	0.00196544951364559	-6.23203429969754	0.0019615940994768	-3.58975532159319
futuristic	104	1	0.149360316169369	-1.90139366292332	0.129950820528729	-1.74678407446771
gaelic	303	0	0	-Inf	0	-3.66356164612965
galactic	115	1	0.134948103242399	-2.00286499487885	0.118902443959217	-1.8323604054298
gallant	249	6	0.37985055392264	-0.967977382767179	0.275283836240672	-0.912347803306703
gallic	110	1	0.141138503290264	-1.95801357789912	0.12368218483849	-1.79469492820782
galore	117	0	0	-Inf	0	-3.66356164612965
galvanic	15	0	0	-Inf	0	-3.66356164612965
gangling	44	0	0	-Inf	0	-3.66356164612965
gangrenous	12	0	0	-Inf	0	-3.66356164612965
garish	117	10	1.43780042574277	0.363114463674678	0.589794148265722	0.344587464973602
garrulous	38	3	1.31866038191673	0.276616359092678	0.568716484829337	0.262621726107131
gastric	1821	3	0.0253790487766623	-3.67383129664718	0.0247508946149632	-2.976186640869
gastronomic	50	0	0	-Inf	0	-3.66356164612965
gauche	77	0	0	-Inf	0	-3.66356164612965
gaunt	191	4	0.329069807208918	-1.11148537075743	0.247594073256373	-1.04485466585026
gawky	24	1	0.668883564762122	-0.402145277705126	0.400797023162885	-0.381533155005987
gay	1459	18	0.192132755169482	-1.64956871270976	0.161167247805524	-1.529212843187
gelatinous	14	0	0	-Inf	0	-3.66356164612965
general	27519	989	0.572398940937775	-0.557919081515084	0.36402908068381	-0.528667926195844
generative	131	0	0	-Inf	0	-3.66356164612965
generic	563	11	0.306552062786377	-1.1823676757588	0.234626748920069	-1.10986846548007
generous	2094	218	1.78818249644007	0.581199738903022	0.641343419493956	0.550606311715438
genetic	1702	4	0.0362309963688348	-3.3178402732434	0.0349642082661063	-2.78361575703864
genial	156	9	0.941897116340934	-0.0598592286922551	0.485039659627141	-0.0568646115053405
genital	195	0	0	-Inf	0	-3.66356164612965
genteel	155	13	1.40843956900349	0.342482402908005	0.584793401972815	0.32504692603539
gentile	35	0	0	-Inf	0	-3.66356164612965
gentle	2840	273	1.6365770016341	0.492606866485277	0.620720350901863	0.467045945237544
genuine	3052	35	0.17839736661976	-1.72374182004518	0.151389821186968	-1.594010966664
geographic	273	0	0	-Inf	0	-3.66356164612965
geometric	560	6	0.166604331629078	-1.79213354941285	0.142811343239595	-1.65324562758059
geriatric	176	1	0.0879081376215408	-2.43146290040158	0.0808047431410262	-2.17777089758775
german	8849	16	0.0278263102036362	-3.58177329564658	0.0270729693600888	-2.92939759721502
germanic	152	2	0.205120397348335	-1.58415816810109	0.170207389900352	-1.47161661759631
ghanaian	39	0	0	-Inf	0	-3.66356164612965
ghastly	367	14	0.610129584004427	-0.494083911581288	0.378931975454436	-0.468440694355613
giant	1686	0	0	-Inf	0	-3.66356164612965
giddy	94	5	0.864287095894057	-0.145850278458734	0.463601930087689	-0.138533798544815
gigantic	372	4	0.167212387622894	-1.78849049242229	0.143257893247203	-1.6501032274139
ginger	254	1	0.0608052169774228	-2.80007968814138	0.0573198698538422	-2.44979042483793
given	2917	0	0	-Inf	0	-3.66356164612965
glacial	257	1	0.0600926251636126	-2.81186815439448	0.0566862024479587	-2.45804952295667
glad	3228	16	0.0765956543676425	-2.5692149353378	0.0711461671398184	-2.28242682643737
gladiatorial	24	0	0	-Inf	0	-3.66356164612965
glandular	73	0	0	-Inf	0	-3.66356164612965
glaring	152	21	2.46627282352419	0.902708032655179	0.711505686103701	0.85173228172939
glib	58	0	0	-Inf	0	-3.66356164612965
global	3307	23	0.107692883945864	-2.22847176992876	0.0972226918730729	-2.01765624910909
glorious	1006	42	0.670235901902486	-0.400125536175335	0.401282178846145	-0.379621997511737
glum	107	0	0	-Inf	0	-3.66356164612965
glutinous	45	1	0.349642432175155	-1.0508442690672	0.259063010942574	-0.988998892876426
going	229	2	0.135540336827461	-1.99848599419934	0.119361974587483	-1.82869444106381
gold	336	4	0.185344986781736	-1.68553639705771	0.156363749666631	-1.56070461792726
golden	3515	9	0.0394694055052114	-3.23222945136124	0.0379707236174288	-2.73268203421778
good	59937	119	0.0303030360815002	-3.49650737077699	0.0294117701494409	-2.88417968450615
goodly	37	0	0	-Inf	0	-3.66356164612965
goody	43	0	0	-Inf	0	-3.66356164612965
gorgeous	404	15	0.593210579044223	-0.522205835019959	0.372336580516616	-0.494985776395252
gory	68	4	0.961520967442153	-0.0392389071789528	0.490191531674519	-0.0372764954599562
gothic	1078	1	0.0142818596353065	-4.24876510398736	0.0140807601946482	-3.22117168818316
governmental	584	2	0.0528621955605235	-2.9400668352822	0.0502080859047092	-2.54597014375204
gracious	332	19	0.933870501868487	-0.0684174993290264	0.482902294112346	-0.0649941519526959
gradual	1000	25	0.39443067439329	-0.930311884447105	0.282861444198296	-0.877392674648452
granary	20	0	0	-Inf	0	-3.66356164612965
grand	4243	244	0.938640334373783	-0.0633229036346417	0.484174561795126	-0.0601547982951125
grandiose	234	16	1.129131421535	0.121448683649821	0.53032490625729	0.115362415334952
granular	64	1	0.244193925039475	-1.4097925946032	0.196266771702592	-1.31618666235592
graphic	619	17	0.434416379514043	-0.833751805009631	0.302852355646703	-0.787481304524647
grateful	2354	123	0.848124139768529	-0.164728262667913	0.458910806648926	-0.156457313861795
grating	122	1	0.127141036735754	-2.06245828322245	0.11279958105683	-1.88199752618
gratuitous	128	0	0	-Inf	0	-3.66356164612965
grave	898	88	1.67153999555131	0.513745354531509	0.625684061752691	0.487001713148967
gray	66	0	0	-Inf	0	-3.66356164612965
greasy	352	6	0.266768979135777	-1.32137224180634	0.210590078798562	-1.23641527762598
great	56166	17886	7.49217698841831	2.01385940795715	0.882244564454579	1.84155352265092
grecian	38	0	0	-Inf	0	-3.66356164612965
greek	2589	9	0.053644012756629	-2.92538541433187	0.050912843528889	-2.53608038143182
green	8592	169	0.308367147995395	-1.17646416697679	0.235688543898291	-1.1044655689533
gregarious	107	9	1.41285745486282	0.345614217412423	0.585553635593093	0.328013505664241
grievous	271	9	0.5284586512263	-0.637790714714999	0.345746121952538	-0.603869924820599
grim	974	8	0.127388283848697	-2.06051550358399	0.112994152656808	-1.88038685391003
grisly	108	7	1.06624273347925	0.0641410047752086	0.516029755944431	0.0609319174125204
grizzled	43	1	0.366292196459736	-1.00432391311052	0.268092138276756	-0.946012081479616
grizzly	44	1	0.357773712407159	-1.02785458068159	0.263500249811784	-0.967769870982398
groggy	28	0	0	-Inf	0	-3.66356164612965
gross	2059	23	0.173741933480961	-1.75018422162381	0.148023963807526	-1.61697291346101
grotesque	214	14	1.07690675337119	0.0740928144549477	0.518514734290876	0.0703850335157911
ground	205	4	0.306148792786357	-1.18368404427563	0.234390441944414	-1.11107290590851
grubby	264	7	0.419018122170273	-0.869841108992259	0.295287364991096	-0.821133997459057
gruesome	166	9	0.881902168758528	-0.12567414890231	0.468622749576993	-0.119375111978751
gruff	105	3	0.452476344963925	-0.793019793531429	0.311520629256901	-0.749434202360963
grumpy	74	2	0.427339833059482	-0.850175720317716	0.29939599747839	-0.802803242842393
gubernatorial	73	0	0	-Inf	0	-3.66356164612965
guileless	27	0	0	-Inf	0	-3.66356164612965
guttural	61	4	1.07960377570707	0.0765940994759615	0.519139168873648	0.0727609253525098
habitable	82	2	0.384605326191953	-0.955537597270325	0.277772531216332	-0.90081080765617
habitual	278	6	0.33935010698477	-1.08072294056862	0.253369231252563	-1.01654586666168
haggard	90	4	0.715547808697633	-0.334706863632802	0.417095813401344	-0.317680946343763
hairy	335	13	0.621094077489475	-0.476272714980818	0.383132654738545	-0.451618500641499
halcyon	58	0	0	-Inf	0	-3.66356164612965
ham	12	0	0	-Inf	0	-3.66356164612965
handmade	125	0	0	-Inf	0	-3.66356164612965
handsome	1523	70	0.741111496371998	-0.299604197566547	0.425654243232712	-0.284415746580559
handy	713	13	0.285684898104503	-1.25286583041971	0.222204444125999	-1.17421348367026
hanged	15	0	0	-Inf	0	-3.66356164612965
hanging	384	4	0.1619316657626	-1.82058084901951	0.139364190282499	-1.67773231905517
hank	13	13	Inf	Inf	NA	NA
haphazard	254	7	0.435983160513003	-0.830151659055576	0.30361300362133	-0.784121200388409
hapless	173	1	0.0894414647510045	-2.4141708927975	0.0820984583797227	-2.16439684513418
happy	10426	1099	1.81508128569495	0.596130252220833	0.644770470720836	0.564668048761918
hard	15001	1630	1.87918919323463	0.63084040361946	0.652679996733195	0.597333414912976
hardy	393	48	2.14057349874256	0.761073783197454	0.681586818330988	0.719548007231214
harlequin	88	0	0	-Inf	0	-3.66356164612965
harmonic	280	1	0.0551385370339094	-2.89790640558631	0.0522571540121252	-2.51744409279595
harmonious	269	21	1.30272301454729	0.264456700370646	0.565731530156875	0.251090750996702
harsh	1593	180	1.96024124887146	0.673067551826855	0.662189694714499	0.637023061729133
hatching	14	0	0	-Inf	0	-3.66356164612965
haughty	104	3	0.456956386532323	-0.783167326925831	0.313637656388546	-0.740221207942085
hazel	111	0	0	-Inf	0	-3.66356164612965
hazy	223	10	0.722262303380227	-0.325366904986522	0.419368351709648	-0.308831696340007
head	1322	2	0.0233044954028517	-3.75910900127548	0.0227737643170201	-3.01764478752943
heady	331	6	0.284007374240702	-1.25875507552176	0.221188273477518	-1.17957367199955
hearing	72	0	0	-Inf	0	-3.66356164612965
heartless	122	1	0.127141036735754	-2.06245828322245	0.11279958105683	-1.88199752618
hearty	178	10	0.915732432489372	-0.0880310612480134	0.478006436055079	-0.0836242410582541
heathen	64	0	0	-Inf	0	-3.66356164612965
heavy	9223	950	1.76851642815023	0.570141018933359	0.638795713894988	0.540187045442268
hebrew	222	0	0	-Inf	0	-3.66356164612965
hectic	405	11	0.429495656130472	-0.845143651391341	0.300452578703934	-0.798110016455782
hedonistic	55	0	0	-Inf	0	-3.66356164612965
